cell,vdd,temp,proc,cload,drive,wp,wn,tpHL_ps,tpLH_ps,tpd_ps,slew_HL_v_per_ps,power_uw,source
nand2,1.62,-40,tt,2e-14,4,3.36e-06,1.68e-06,13.920746770341653,14.835705922790599,14.378226346566127,0.09309845379567902,54.007672485973956,synthetic
nand2,1.62,-40,tt,2e-14,8,6.72e-06,3.36e-06,6.7621404603887605,7.604761379741306,7.183450920065033,0.1916552913373663,102.59311335226876,synthetic
nand2,1.62,-40,tt,5e-14,1,8.4e-07,4.2e-07,136.93697346834472,150.67931370585364,143.80814358709918,0.009464208001497802,31.767091582415887,synthetic
nand2,1.62,-40,tt,5e-14,2,1.68e-06,8.4e-07,70.79977532917079,73.10331480505664,71.95154506711371,0.018305142833779937,64.6490994374938,synthetic
nand2,1.62,-40,tt,5e-14,4,3.36e-06,1.68e-06,34.08180641212755,37.91022237354864,35.99601439283809,0.038026153435894064,136.11477259327643,synthetic
nand2,1.62,-40,tt,5e-14,8,6.72e-06,3.36e-06,17.559343873103344,18.719744485063075,18.13954417908321,0.07380685801051814,273.1459443815645,synthetic
nand2,1.62,-40,ff,1e-15,1,8.4e-07,4.2e-07,2.3313326358781072,2.540955722632573,2.43614417925534,0.5559052277891078,0.689755539143125,synthetic
nand2,1.62,-40,ff,1e-15,2,1.68e-06,8.4e-07,1.1554263136609542,1.3091740302425001,1.232300171951727,1.121663912857965,1.3301044825269268,synthetic
nand2,1.62,-40,ff,1e-15,4,3.36e-06,1.68e-06,0.5889374358229416,0.626707183524016,0.6078223096734787,2.2005733057010666,2.656537652038389,synthetic
nand2,1.62,-40,ff,1e-15,8,6.72e-06,3.36e-06,0.28922100837689213,0.31164491571124475,0.30043296204406844,4.481002287050828,5.281966284443948,synthetic
nand2,1.62,-40,ff,5e-15,1,8.4e-07,4.2e-07,11.852705098431445,12.693895991269265,12.273300544850354,0.10934212816713962,3.427725489935856,synthetic
nand2,1.62,-40,ff,5e-15,2,1.68e-06,8.4e-07,5.896750404427982,6.385221701726103,6.140986053077042,0.21978206827726832,6.786954453690869,synthetic
nand2,1.62,-40,ff,5e-15,4,3.36e-06,1.68e-06,3.0288519023448672,3.2220189245950435,3.1254354134699556,0.42788490219566927,13.203175103879275,synthetic
nand2,1.62,-40,ff,5e-15,8,6.72e-06,3.36e-06,1.477898130121728,1.592888879764595,1.5353935049431615,0.8769210634925524,26.258579918712996,synthetic
nand2,1.62,-40,ff,1e-14,1,8.4e-07,4.2e-07,23.813160393260745,26.188452008765218,25.00080620101298,0.05442368751552924,6.788320114173011,synthetic
nand2,1.62,-40,ff,1e-14,2,1.68e-06,8.4e-07,11.55380782759039,12.895617270672755,12.224712549131572,0.1121708115055509,13.047866837059736,synthetic
nand2,1.62,-40,ff,1e-14,4,3.36e-06,1.68e-06,5.872723583167847,6.289256767118123,6.0809901751429845,0.22068125319477677,26.315882491303547,synthetic
nand2,1.62,-40,ff,1e-14,8,6.72e-06,3.36e-06,2.948289035872001,3.102045867843891,3.025167451857946,0.43957698320330685,54.204568608807655,synthetic
nand2,1.62,-40,ff,2e-14,1,8.4e-07,4.2e-07,47.82682094615466,51.567705314722424,49.69726313043854,0.02709776594725141,13.107933320340626,synthetic
nand2,1.62,-40,ff,2e-14,2,1.68e-06,8.4e-07,23.513058710710045,25.76924280448005,24.64115075759505,0.0551183074879867,26.346398488622025,synthetic
nand2,1.62,-40,ff,2e-14,4,3.36e-06,1.68e-06,11.550316565919848,12.886648859269407,12.218482712594628,0.1122047168667181,52.6886965361398,synthetic
nand2,1.62,-40,ff,2e-14,8,6.72e-06,3.36e-06,5.831033313854757,6.347708420400521,6.08937086712764,0.22225906288695949,106.12166065363651,synthetic
nand2,1.62,-40,ff,5e-14,1,8.4e-07,4.2e-07,117.90692067104052,129.9287295807796,123.91782512591006,0.01099172120367583,32.47377623258044,synthetic
nand2,1.62,-40,ff,5e-14,2,1.68e-06,8.4e-07,57.778140040443795,63.64534114252973,60.71174059148676,0.022430628592281104,64.43970994821416,synthetic
nand2,1.62,-40,ff,5e-14,4,3.36e-06,1.68e-06,29.469481784660587,31.554451663163015,30.5119667239118,0.04397769901317343,132.48146679765202,synthetic
nand2,1.62,-40,ff,5e-14,8,6.72e-06,3.36e-06,14.710574777809088,15.531840814673183,15.121207796241135,0.08809988865662932,269.875546971355,synthetic
nand2,1.62,-40,ss,1e-15,1,8.4e-07,4.2e-07,3.3257857152871737,3.5163203031157986,3.4210530092014864,0.38968235206581664,0.6625351287751327,synthetic
nand2,1.62,-40,ss,1e-15,2,1.68e-06,8.4e-07,1.6610556166451438,1.7866586729178529,1.7238571447814983,0.7802267347420605,1.3111855068594058,synthetic
nand2,1.62,-40,ss,1e-15,4,3.36e-06,1.68e-06,0.8349402569578861,0.9011395015238851,0.8680398792408857,1.5522068665391586,2.5978337720525055,synthetic
nand2,1.62,-40,ss,1e-15,8,6.72e-06,3.36e-06,0.4081755301800858,0.4375644698624773,0.42287000002128156,3.1751045914687954,5.189962745244112,synthetic
nand2,1.62,-40,ss,5e-15,1,8.4e-07,4.2e-07,16.786656749803946,18.011612036331904,17.399134393067925,0.07720417587112076,3.2462846266590817,synthetic
nand2,1.62,-40,ss,5e-15,2,1.68e-06,8.4e-07,8.390556373748842,9.052644246075355,8.721600309912098,0.15445936386944942,6.59320982164943,synthetic
nand2,1.62,-40,ss,5e-15,4,3.36e-06,1.68e-06,4.20825792615092,4.4092325776373364,4.308745251894129,0.30796591433866455,12.841215419424204,synthetic
nand2,1.62,-40,ss,5e-15,8,6.72e-06,3.36e-06,2.0399100984881304,2.265622425343262,2.152766261915696,0.6353221158915408,26.816169911799133,synthetic
nand2,1.62,-40,ss,1e-14,1,8.4e-07,4.2e-07,32.80651168994852,35.87686306826058,34.341687379104556,0.03950435243613777,6.459251362692503,synthetic
nand2,1.62,-40,ss,1e-14,2,1.68e-06,8.4e-07,16.38015152156098,18.19753208061815,17.288841801089564,0.07912014722782584,12.238924068546186,synthetic
nand2,1.62,-40,ss,1e-14,4,3.36e-06,1.68e-06,8.150563501884582,9.215197620906498,8.682880561395539,0.15900741092322485,26.916479760081074,synthetic
nand2,1.62,-40,ss,1e-14,8,6.72e-06,3.36e-06,4.2019844665944035,4.567138177578958,4.384561322086681,0.3084256998813643,54.534233573623965,synthetic
nand2,1.62,-40,ss,2e-14,1,8.4e-07,4.2e-07,67.35299884848483,70.68676637721448,69.01988261284966,0.019241904921196467,12.942405280337116,synthetic
nand2,1.62,-40,ss,2e-14,2,1.68e-06,8.4e-07,32.34451919099685,35.095964973803625,33.72024208240023,0.04006861231564524,27.58871358143615,synthetic
nand2,1.62,-40,ss,2e-14,4,3.36e-06,1.68e-06,16.580024855480236,18.1482560095088,17.364140432494516,0.07816634844016113,53.00590093720251,synthetic
nand2,1.62,-40,ss,2e-14,8,6.72e-06,3.36e-06,8.361940071121518,9.074299943697762,8.71812000740964,0.15498795602181092,113.24723776796706,synthetic
nand2,1.62,-40,ss,5e-14,1,8.4e-07,4.2e-07,166.5678028181534,176.88411134533345,171.72595708174345,0.007780615329451627,33.55486053128356,synthetic
nand2,1.62,-40,ss,5e-14,2,1.68e-06,8.4e-07,81.95672632059991,89.54497018717719,85.75084825388855,0.015813223126193234,67.61392356783362,synthetic
nand2,1.62,-40,ss,5e-14,4,3.36e-06,1.68e-06,41.64337779899064,44.81016613090639,43.22677196494851,0.03112139476907209,124.77985091540744,synthetic
nand2,1.62,-40,ss,5e-14,8,6.72e-06,3.36e-06,20.917387368657945,22.530856136952938,21.72412175280544,0.061958024544780964,261.9368236097417,synthetic
nand2,1.62,-40,fs,1e-15,1,8.4e-07,4.2e-07,2.899569635954667,3.167067808042618,3.0333187219986426,0.44696288163926073,0.6444495830160617,synthetic
nand2,1.62,-40,fs,1e-15,2,1.68e-06,8.4e-07,1.4402816286416986,1.5748925638602882,1.5075870962509934,0.8998240165169866,1.398038726700027,synthetic
nand2,1.62,-40,fs,1e-15,4,3.36e-06,1.68e-06,0.7247790757670027,0.8006095497276856,0.7626943127473442,1.788131091710255,2.7847216568500013,synthetic
nand2,1.62,-40,fs,1e-15,8,6.72e-06,3.36e-06,0.36116349897209654,0.39103006460842027,0.3760967817902584,3.5884024927450633,5.390110901182666,synthetic
nand2,1.62,-40,fs,5e-15,1,8.4e-07,4.2e-07,14.185620362758295,15.440866332667776,14.813243347713035,0.09136012150743911,3.2240753490570664,synthetic
nand2,1.62,-40,fs,5e-15,2,1.68e-06,8.4e-07,7.29430257975207,7.844000318193867,7.569151448972969,0.17767291469338123,6.545793039121634,synthetic
nand2,1.62,-40,fs,5e-15,4,3.36e-06,1.68e-06,3.6603610012764305,3.882248547258004,3.771304774267217,0.3540634378816906,13.2406829513353,synthetic
nand2,1.62,-40,fs,5e-15,8,6.72e-06,3.36e-06,1.8165673053320819,1.9621407654390328,1.8893540353855574,0.7134335161686078,27.689432125535497,synthetic
nand2,1.62,-40,fs,1e-14,1,8.4e-07,4.2e-07,28.910737202191612,31.644719373321774,30.277728287756695,0.044827635868854826,6.185251709388686,synthetic
nand2,1.62,-40,fs,1e-14,2,1.68e-06,8.4e-07,14.230307385584155,15.561176371070024,14.89574187832709,0.09107322595946858,13.079336371609012,synthetic
nand2,1.62,-40,fs,1e-14,4,3.36e-06,1.68e-06,7.237564744644068,7.785919562808702,7.511742153726384,0.1790657556409515,25.796402246397722,synthetic
nand2,1.62,-40,fs,1e-14,8,6.72e-06,3.36e-06,3.615119135110259,3.868829561680717,3.741974348395488,0.35849440960691137,54.644303350564,synthetic
nand2,1.62,-40,fs,2e-14,1,8.4e-07,4.2e-07,57.51774560367084,62.00827475270797,59.763010178189404,0.022532176572603504,12.37207586627117,synthetic
nand2,1.62,-40,fs,2e-14,2,1.68e-06,8.4e-07,28.41409527253161,31.14763003129586,29.780862651913736,0.04561116542932358,27.13753768161921,synthetic
nand2,1.62,-40,fs,2e-14,4,3.36e-06,1.68e-06,14.27466606156699,15.719752550149423,14.997209305858206,0.09079021494515668,52.54482447756229,synthetic
nand2,1.62,-40,fs,2e-14,8,6.72e-06,3.36e-06,7.1982624900821115,7.922025997784743,7.560144243933427,0.18004344823291052,111.23116785735078,synthetic
nand2,1.62,-40,fs,5e-14,1,8.4e-07,4.2e-07,144.83012808887298,156.5434836874359,150.68680588815442,0.008948414374146849,32.40958866796227,synthetic
nand2,1.62,-40,fs,5e-14,2,1.68e-06,8.4e-07,73.74404949142408,77.95214645863844,75.84809797503127,0.017574299335849683,68.88458925471568,synthetic
nand2,1.62,-40,fs,5e-14,4,3.36e-06,1.68e-06,36.382397309958236,38.56064375358973,37.47152053177398,0.03562162187826121,133.38387351424453,synthetic
nand2,1.62,-40,fs,5e-14,8,6.72e-06,3.36e-06,18.291215373856218,19.85194621064754,19.07158079225188,0.07085368432391778,260.9673905837947,synthetic
nand2,1.62,-40,sf,1e-15,1,8.4e-07,4.2e-07,2.6745798365678817,2.8429200851260417,2.758749960846962,0.4845620916902876,0.6869180778584936,synthetic
nand2,1.62,-40,sf,1e-15,2,1.68e-06,8.4e-07,1.3135634370640832,1.426074791817679,1.3698191144408811,0.986629167219104,1.2153654039699484,synthetic
nand2,1.62,-40,sf,1e-15,4,3.36e-06,1.68e-06,0.6430637099167048,0.7021781352903489,0.6726209226035269,2.0153524137878494,2.537711428225123,synthetic
nand2,1.62,-40,sf,1e-15,8,6.72e-06,3.36e-06,0.32642895324944143,0.3630819549674673,0.3447554541084544,3.970236056265692,5.1698626152406515,synthetic
nand2,1.62,-40,sf,5e-15,1,8.4e-07,4.2e-07,13.220377591118906,13.983124748245142,13.601751169682025,0.0980304829470694,3.2206401835152323,synthetic
nand2,1.62,-40,sf,5e-15,2,1.68e-06,8.4e-07,6.604404768309085,7.1268491748006175,6.8656269715548515,0.19623267280933374,6.738794272590589,synthetic
nand2,1.62,-40,sf,5e-15,4,3.36e-06,1.68e-06,3.307697479914292,3.5857366843909153,3.4467170821526034,0.39181334081180297,12.454236702167059,synthetic
nand2,1.62,-40,sf,5e-15,8,6.72e-06,3.36e-06,1.6363263734206426,1.7733946185700034,1.704860495995323,0.7920180356751139,26.469180789445847,synthetic
nand2,1.62,-40,sf,1e-14,1,8.4e-07,4.2e-07,26.350931984047527,27.906440736944564,27.128686360496047,0.04918232117120487,6.563680710106941,synthetic
nand2,1.62,-40,sf,1e-14,2,1.68e-06,8.4e-07,12.943251324268847,14.15124838287387,13.547249853571358,0.10012940083841029,13.881190101160586,synthetic
nand2,1.62,-40,sf,1e-14,4,3.36e-06,1.68e-06,6.674668490503665,7.081617053585884,6.878142772044774,0.19416694654481712,25.423937747005237,synthetic
nand2,1.62,-40,sf,1e-14,8,6.72e-06,3.36e-06,3.236106441352698,3.5540531726842173,3.3950798070184574,0.40048126459594147,52.778353754956555,synthetic
nand2,1.62,-40,sf,2e-14,1,8.4e-07,4.2e-07,52.14669439317291,57.04939250449549,54.598043448834204,0.02485296556342551,12.978680364215093,synthetic
nand2,1.62,-40,sf,2e-14,2,1.68e-06,8.4e-07,25.992032625937014,28.25958762887498,27.125810127405998,0.04986143325731068,27.12045689346399,synthetic
nand2,1.62,-40,sf,2e-14,4,3.36e-06,1.68e-06,12.969840412788228,13.953798848186132,13.46181963048718,0.09992412849753708,54.661149161065254,synthetic
nand2,1.62,-40,sf,2e-14,8,6.72e-06,3.36e-06,6.515157612474307,7.133340947636786,6.824249280055547,0.19892074406896953,107.88666373407449,synthetic
nand2,1.62,-40,sf,5e-14,1,8.4e-07,4.2e-07,129.9152230923632,140.8053862259879,135.36030465917554,0.00997573624669535,31.781637428605386,synthetic
nand2,1.62,-40,sf,5e-14,2,1.68e-06,8.4e-07,64.2931927259309,69.86315942643226,67.07817607618158,0.020157655033941006,63.12325949697159,synthetic
nand2,1.62,-40,sf,5e-14,4,3.36e-06,1.68e-06,33.17105104880452,35.14713358791097,34.15909231835775,0.03907021209829008,138.519461833935,synthetic
nand2,1.62,-40,sf,5e-14,8,6.72e-06,3.36e-06,16.587242981892498,17.608741862915544,17.09799242240402,0.07813233346944888,265.58111273681953,synthetic
nand2,1.62,27,tt,1e-15,1,8.4e-07,4.2e-07,4.059113671613406,4.571668227085535,4.315390949349471,0.319281524206458,0.6881142484739575,synthetic
nand2,1.62,27,tt,1e-15,2,1.68e-06,8.4e-07,2.0839766241844724,2.196476877640404,2.140226750912438,0.6218879736749289,1.333331969133538,synthetic
nand2,1.62,27,tt,1e-15,4,3.36e-06,1.68e-06,1.0317446919365625,1.1107813642682298,1.071263028102396,1.2561247081072318,2.7923283536771173,synthetic
nand2,1.62,27,tt,1e-15,8,6.72e-06,3.36e-06,0.5246082403866672,0.574198480685354,0.5494033605360106,2.4704148738585805,5.136688661893208,synthetic
nand2,1.62,27,tt,5e-15,1,8.4e-07,4.2e-07,20.759864516374517,22.564486055713978,21.662175286044246,0.06242815308249095,3.39857215480803,synthetic
nand2,1.62,27,tt,5e-15,2,1.68e-06,8.4e-07,10.286483183164677,11.530640704539096,10.908561943851886,0.1259905817102868,6.65128105052509,synthetic
nand2,1.62,27,tt,5e-15,4,3.36e-06,1.68e-06,5.185989166938623,5.613987665437371,5.3999884161879965,0.24990410860519613,13.219998906993853,synthetic
nand2,1.62,27,tt,5e-15,8,6.72e-06,3.36e-06,2.6535048920535336,2.81922832679097,2.7363666094222516,0.48841063149389286,25.653712545402083,synthetic
nand2,1.62,27,tt,1e-14,1,8.4e-07,4.2e-07,41.336341328936875,45.18546034952703,43.26090083923195,0.03135255705595684,6.229962257940115,synthetic
nand2,1.62,27,tt,1e-14,2,1.68e-06,8.4e-07,21.133545472112566,22.07278526332748,21.603165367720024,0.06132430555536352,12.448036997616477,synthetic
nand2,1.62,27,tt,1e-14,4,3.36e-06,1.68e-06,10.37840386279029,11.255905016718316,10.817154439754303,0.12487469336653505,26.47053989162949,synthetic
nand2,1.62,27,tt,1e-14,8,6.72e-06,3.36e-06,5.070069784103569,5.652537421793413,5.361303602948491,0.2556177834205381,50.31720498570492,synthetic
nand2,1.62,27,tt,2e-14,1,8.4e-07,4.2e-07,83.37236567070985,92.12170094685325,87.74703330878155,0.015544719039384381,12.925342347633814,synthetic
nand2,1.62,27,tt,2e-14,2,1.68e-06,8.4e-07,42.10985960026342,46.29638625343751,44.20312292685047,0.030776640252485978,26.513578051458726,synthetic
nand2,1.62,27,tt,2e-14,4,3.36e-06,1.68e-06,21.207700700150927,22.51530129550826,21.861500997829594,0.061109877884629765,50.391246605144744,synthetic
nand2,1.62,27,tt,2e-14,8,6.72e-06,3.36e-06,10.34382030579502,11.138346803517232,10.741083554656125,0.12529219975659567,111.05101609818806,synthetic
nand2,1.62,27,tt,5e-14,1,8.4e-07,4.2e-07,205.13513409518234,224.43998990134625,214.7875619982643,0.006317786593293465,33.2179241668218,synthetic
nand2,1.62,27,tt,5e-14,2,1.68e-06,8.4e-07,105.22188847435284,112.45521318457651,108.83855082946468,0.012316828929713535,63.94411775124566,synthetic
nand2,1.62,27,tt,5e-14,4,3.36e-06,1.68e-06,51.768673189332624,55.84179049785734,53.80523184359498,0.025034444967522405,136.1892147132925,synthetic
nand2,1.62,27,tt,5e-14,8,6.72e-06,3.36e-06,25.899127486669148,28.069906959639475,26.984517223154313,0.05004029578475491,254.36266022871402,synthetic
nand2,1.62,27,ff,1e-15,1,8.4e-07,4.2e-07,3.6028380243071174,3.891060338049225,3.746949181178171,0.35971642112588215,0.6773134473260154,synthetic
nand2,1.62,27,ff,1e-15,2,1.68e-06,8.4e-07,1.7677785012137002,1.9118316608237491,1.8398050810187248,0.7331235214763661,1.253138840202718,synthetic
nand2,1.62,27,ff,1e-15,4,3.36e-06,1.68e-06,0.8746987981331665,0.924302714060635,0.8995007560969008,1.4816528875608375,2.630545679325309,synthetic
nand2,1.62,27,ff,1e-15,8,6.72e-06,3.36e-06,0.43682222777967794,0.4852709615677015,0.4610465946736897,2.9668819890128617,5.106599902307906,synthetic
nand2,1.62,27,ff,5e-15,1,8.4e-07,4.2e-07,18.155549856893884,19.001453302225748,18.578501579559816,0.07138313134084966,3.2193573179345747,synthetic
nand2,1.62,27,ff,5e-15,2,1.68e-06,8.4e-07,8.904895546336014,9.610411117992527,9.25765333216427,0.14553792273658384,6.537276288724502,synthetic
nand2,1.62,27,ff,5e-15,4,3.36e-06,1.68e-06,4.475737063424245,4.89296464723577,4.684350855330008,0.289561245809304,13.610418936688303,synthetic
nand2,1.62,27,ff,5e-15,8,6.72e-06,3.36e-06,2.215225182302946,2.400638115370414,2.30793164883668,0.5850421033281501,27.324216560672408,synthetic
nand2,1.62,27,ff,1e-14,1,8.4e-07,4.2e-07,35.3831994884383,38.40583132401095,36.89451540622463,0.03662755258815634,6.832515602908055,synthetic
nand2,1.62,27,ff,1e-14,2,1.68e-06,8.4e-07,18.09292064510167,19.1378395348882,18.615380089994936,0.07163022628692448,11.591526942878005,synthetic
nand2,1.62,27,ff,1e-14,4,3.36e-06,1.68e-06,8.88639436656154,9.586216073591357,9.23630522007645,0.14584092788822162,26.21655146279342,synthetic
nand2,1.62,27,ff,1e-14,8,6.72e-06,3.36e-06,4.452851295347975,4.798882023242789,4.625866659295382,0.29104946786657115,53.55530267162008,synthetic
nand2,1.62,27,ff,2e-14,1,8.4e-07,4.2e-07,71.49584716865958,75.18416967202388,73.34000842034173,0.018126926966019724,13.428639170533291,synthetic
nand2,1.62,27,ff,2e-14,2,1.68e-06,8.4e-07,35.6817809252653,38.276384673034435,36.979082799149865,0.036321057032283326,27.15515071901584,synthetic
nand2,1.62,27,ff,2e-14,4,3.36e-06,1.68e-06,17.81773329657238,19.34615391117479,18.581943603873587,0.07273652481089238,54.047382338059606,synthetic
nand2,1.62,27,ff,2e-14,8,6.72e-06,3.36e-06,9.013624028168755,9.400888601034225,9.20725631460149,0.14378234503123613,108.43305224077399,synthetic
nand2,1.62,27,ff,5e-14,1,8.4e-07,4.2e-07,179.55948128969663,185.76267989092594,182.6610805903113,0.007217663977927556,30.736277495410608,synthetic
nand2,1.62,27,ff,5e-14,2,1.68e-06,8.4e-07,88.23131477336916,96.92895614362493,92.58013545849704,0.014688662447441752,69.3146954720366,synthetic
nand2,1.62,27,ff,5e-14,4,3.36e-06,1.68e-06,43.90391547719242,48.32676125527969,46.11533836623606,0.02951900726652176,130.1709169158764,synthetic
nand2,1.62,27,ff,5e-14,8,6.72e-06,3.36e-06,21.847220562334037,23.813230375890818,22.830225469112428,0.05932104710080991,259.8524915905787,synthetic
nand2,1.62,27,ss,1e-15,1,8.4e-07,4.2e-07,4.961545037818972,5.346092410994608,5.15381872440679,0.26120895610567796,0.6638004652083349,synthetic
nand2,1.62,27,ss,1e-15,2,1.68e-06,8.4e-07,2.42705400654193,2.718728548626472,2.572891277584201,0.5339807010914203,1.3244411116953203,synthetic
nand2,1.62,27,ss,1e-15,4,3.36e-06,1.68e-06,1.2621877055494015,1.3476171051965429,1.3049024053729723,1.026788641896873,2.667795061411669,synthetic
nand2,1.62,27,ss,1e-15,8,6.72e-06,3.36e-06,0.6393166814265906,0.6789856743355237,0.6591511778810571,2.0271643735434317,5.670776467120383,synthetic
nand2,1.62,27,ss,5e-15,1,8.4e-07,4.2e-07,25.249240939338385,28.341116116982274,26.795178528160328,0.05132827569405577,3.064268601606925,synthetic
nand2,1.62,27,ss,5e-15,2,1.68e-06,8.4e-07,12.52600116218945,13.434015704427498,12.980008433308473,0.1034647836303944,6.546063553677405,synthetic
nand2,1.62,27,ss,5e-15,4,3.36e-06,1.68e-06,6.258926892362427,6.817300776321941,6.538113834342184,0.2070642495571355,12.848819342474398,synthetic
nand2,1.62,27,ss,5e-15,8,6.72e-06,3.36e-06,3.092899772974475,3.36409565247646,3.2284977127254675,0.4190242475117851,26.90811413872544,synthetic
nand2,1.62,27,ss,1e-14,1,8.4e-07,4.2e-07,49.47027765185459,53.90388137004038,51.687079510947484,0.026197548538549886,6.6732357814132515,synthetic
nand2,1.62,27,ss,1e-14,2,1.68e-06,8.4e-07,25.15642396384874,26.654168906745785,25.905296435297263,0.05151765616060647,12.760027176618348,synthetic
nand2,1.62,27,ss,1e-14,4,3.36e-06,1.68e-06,12.359979593316831,13.308769636145726,12.834374614731278,0.10485454204962934,26.562304392110324,synthetic
nand2,1.62,27,ss,1e-14,8,6.72e-06,3.36e-06,6.261144086953816,6.604245194312878,6.432694640633347,0.20699092402304586,55.51908249813659,synthetic
nand2,1.62,27,ss,2e-14,1,8.4e-07,4.2e-07,100.56029853446918,105.77067048329572,103.16548450888246,0.01288778990205333,12.184249849170198,synthetic
nand2,1.62,27,ss,2e-14,2,1.68e-06,8.4e-07,49.96057557554683,55.064551913519274,52.512563744533054,0.02594045374918232,27.012481543970306,synthetic
nand2,1.62,27,ss,2e-14,4,3.36e-06,1.68e-06,24.671621306537396,26.7642375277586,25.717929417148,0.05252998916842935,51.21235957706136,synthetic
nand2,1.62,27,ss,2e-14,8,6.72e-06,3.36e-06,12.665016229357079,13.231741793323282,12.94837901134018,0.10232912272121027,104.63607365594433,synthetic
nand2,1.62,27,ss,5e-14,1,8.4e-07,4.2e-07,253.56012031167404,276.82203819518793,265.191079253431,0.005111213854950722,34.27312023325146,synthetic
nand2,1.62,27,ss,5e-14,2,1.68e-06,8.4e-07,122.26321353681917,133.21406184521967,127.73863769101942,0.010600081271458762,64.5547747158841,synthetic
nand2,1.62,27,ss,5e-14,4,3.36e-06,1.68e-06,63.39592291611088,68.42516809057092,65.9105455033409,0.020442955010134357,123.00005179436566,synthetic
nand2,1.62,27,ss,5e-14,8,6.72e-06,3.36e-06,30.440545368437167,33.655437999322494,32.04799168387983,0.042574795698101436,269.7939647756039,synthetic
nand2,1.62,27,fs,1e-15,1,8.4e-07,4.2e-07,4.384335364943763,4.778361869425739,4.5813486171847515,0.2955978254680396,0.6453036817322254,synthetic
nand2,1.62,27,fs,1e-15,2,1.68e-06,8.4e-07,2.17202599531082,2.4070985259779656,2.289562260644393,0.596677941607481,1.3302165969859938,synthetic
nand2,1.62,27,fs,1e-15,4,3.36e-06,1.68e-06,1.091663782546315,1.1891574031931003,1.1404105928697077,1.1871787089767414,2.6557099815439797,synthetic
nand2,1.62,27,fs,1e-15,8,6.72e-06,3.36e-06,0.5485754012045628,0.5884216112703642,0.5684985062374635,2.362482891420653,5.0387269140974915,synthetic
nand2,1.62,27,fs,5e-15,1,8.4e-07,4.2e-07,22.171474229583954,23.53342790241997,22.85245106600196,0.05845348787275115,3.31208643405485,synthetic
nand2,1.62,27,fs,5e-15,2,1.68e-06,8.4e-07,10.959578310771324,11.899020771454547,11.429299541112936,0.11825272499091155,6.736440989017556,synthetic
nand2,1.62,27,fs,5e-15,4,3.36e-06,1.68e-06,5.393954091570267,5.9799549898255115,5.686954540697889,0.24026900822634065,13.444886291531345,synthetic
nand2,1.62,27,fs,5e-15,8,6.72e-06,3.36e-06,2.6895460759589094,2.8972659851250553,2.7934060305419823,0.4818656990428895,25.941493665701017,synthetic
nand2,1.62,27,fs,1e-14,1,8.4e-07,4.2e-07,43.50347798136977,46.967072721437354,45.23527535140356,0.02979072157299718,6.421390805401295,synthetic
nand2,1.62,27,fs,1e-14,2,1.68e-06,8.4e-07,21.936313587542042,23.73736801109382,22.836840799317933,0.05908011821712915,12.878996063087076,synthetic
